Node, Individual, Route,Segment, Travel time, Travel cost, Attention time, Attention cost, Failure rate, Demand
1550,0,0,7,16.4892,11767.6
1196,0,0,7,16.4828,11724.3
1194,0,0,7,16.4826,11722.8
1190,0,0,7,16.4717,11657.6
1186,0,0,7,16.4593,11593.2
1183,0,0,7,16.4455,11523.5
1103,0,0,7,16.4354,11469
1084,0,0,7,16.4251,11411.2
1062,0,0,7,16.4096,11312.9
2159,0,0,7,16.4094,11311.8
1045,0,0,7,16.4087,11308.7
1043,0,0,7,16.4057,11293.1
2029,0,0,7,16.4056,11292.7
1016,0,0,7,16.4022,11272.4
1548,0,0,7,16.3952,11236.1
1013,0,0,7,16.3913,11214.3
983,0,0,7,16.3818,11167.8
985,0,0,7,16.3679,11103.2
700,0,0,7,16.3613,11071.4
697,0,0,7,16.3538,11036.5
1662,0,0,8,16.7159,12934.5,0.0853333,372.198,0.06,9
1498,0,0,8,16.7045,12876.1
1661,0,0,8,16.6932,12820.4
1660,0,0,8,16.6892,12799.7
2090,0,0,8,16.6847,12776.4
1489,0,0,9,17.0985,14866.4,0.0348333,151.932,0.05,10
1485,0,0,9,17.0834,14784
1486,0,0,9,17.0643,14681
1604,0,0,9,17.0431,14564.6
1605,0,0,9,17.0298,14493.6
1480,0,0,9,17.0239,14463.3
1606,0,0,9,17.0166,14425
1481,0,0,9,16.9924,14300.7
1482,0,0,9,16.9772,14218.1
1483,0,0,9,16.9581,14122.6
1493,0,0,9,16.9301,13979.3
1460,0,0,9,16.9037,13841.1
1646,0,0,9,16.8991,13817.2
1456,0,0,9,16.8913,13778.2
1457,0,0,9,16.8816,13729.8
1461,0,0,9,16.8539,13577.9
2087,0,0,9,16.8441,13530.4
2088,0,0,9,16.8277,13449.8
1644,0,0,9,16.8227,13423.5
2089,0,0,9,16.8031,13316.2
2102,0,0,9,16.8027,13314.2
1662,0,0,9,16.8012,13306.7
1588,0,0,10,17.2179,15463.9,0.0483333,210.815,0.04,11
1473,0,0,10,17.1911,15325.9
1584,0,0,10,17.1859,15299
1585,0,0,10,17.1762,15244.1
1586,0,0,10,17.1622,15164.9
1587,0,0,10,17.1527,15118.5
1582,0,0,10,17.1341,15022.1
1489,0,0,10,17.1333,15018.3
1603,0,0,11,17.3469,16089.5,0.0683333,298.049,0.04,12
1589,0,0,11,17.3246,15968
1590,0,0,11,17.2844,15777.2
1588,0,0,11,17.2662,15674.7
1372,0,0,12,17.6154,17432.3,0.0546667,238.44,0.03,13
1371,0,0,12,17.6084,17396.2
1383,0,0,12,17.5925,17310.7
1382,0,0,12,17.5861,17277.6
1389,0,0,12,17.559,17132.8
1388,0,0,12,17.5506,17086.2
1323,0,0,12,17.5498,17082.4
2072,0,0,12,17.5209,16945.5
1588,0,0,12,17.4882,16771.4
1590,0,0,12,17.466,16651
1589,0,0,12,17.4367,16505
1603,0,0,12,17.4153,16387.6
1377,0,0,13,17.6926,17786.1,0.0495,215.904,0.26,14
1374,0,0,13,17.6918,17782.4
1373,0,0,13,17.681,17726.1
1372,0,0,13,17.67,17670.7
1381,0,0,14,17.7741,18169.6,0.0651667,284.237,0.08,15
1379,0,0,14,17.7669,18132
1376,0,0,14,17.7542,18065.2
1377,0,0,14,17.7421,18002
1442,0,0,15,17.8877,18698.3,0.0436667,190.461,0.11,16
1656,0,0,15,17.8758,18642.6
1441,0,0,15,17.8681,18603.2
1381,0,0,15,17.8393,18453.9
1101,0,0,16,18.1788,20144.4,0,0,0
1100,0,0,16,18.1654,20077.6
1097,0,0,16,18.1409,19956.4
2037,0,0,16,18.1135,19822.3
1132,0,0,16,18.1034,19770.3
1135,0,0,16,18.0978,19741.2
2049,0,0,16,18.0924,19713.1
1159,0,0,16,18.0704,19600.3
1160,0,0,16,18.0565,19530
1330,0,0,16,18.0518,19505.6
1331,0,0,16,18.0323,19408.4
1351,0,0,16,18.0127,19306
1422,0,0,16,17.9849,19161.8
1435,0,0,16,17.963,19047.8
1441,0,0,16,17.946,18963.4
1656,0,0,16,17.9381,18923.7
1442,0,0,16,17.9313,18888.7
2053,0,1,0,17.0142,840.148,0.0595,259.521,0.22,1
1156,0,1,0,17.0079,808.191
1155,0,1,0,16.9924,731.794
1781,0,1,0,16.9826,685.474
1125,0,1,0,16.9672,604.752
2042,0,1,0,16.9606,572.015
1126,0,1,0,16.9433,485.858
1127,0,1,0,16.9396,464.761
2044,0,1,0,16.9388,460.828
1128,0,1,0,16.9337,433.493
2045,0,1,0,16.914,331.67
1120,0,1,0,16.9001,254.994
1094,0,1,0,16.8942,224.885
1095,0,1,0,16.8887,197.434
1099,0,1,0,16.8748,126.594
1098,0,1,0,16.8693,97.6967
1101,0,1,0,16.85,0
939,0,1,1,17.2137,1815.08,0.0361667,157.748,0.28,2
941,0,1,1,17.1996,1745
942,0,1,1,17.1873,1683.77
943,0,1,1,17.1774,1634.33
2020,0,1,1,17.1766,1630.4
1787,0,1,1,17.1585,1539.54
1736,0,1,1,17.1475,1482.84
1794,0,1,1,17.1406,1447.13
2106,0,1,1,17.126,1370.59
2050,0,1,1,17.1188,1334.59
2051,0,1,1,17.1086,1280.01
1154,0,1,1,17.087,1169.59
1156,0,1,1,17.0793,1128.75
2053,0,1,1,17.0737,1099.67
339,0,1,2,17.5162,3433.1,0.0403333,175.922,0.21,3
346,0,1,2,17.4989,3338.36
353,0,1,2,17.4896,3275
354,0,1,2,17.4872,3263.9
357,0,1,2,17.4779,3211.56
358,0,1,2,17.4647,3139.15
359,0,1,2,17.4525,3074.53
807,0,1,2,17.4247,2930.35
812,0,1,2,17.4246,2929.56
2008,0,1,2,17.4119,2847.75
821,0,1,2,17.4059,2815.46
2153,0,1,2,17.3962,2764.06
831,0,1,2,17.3962,2763.98
825,0,1,2,17.3958,2761.95
834,0,1,2,17.3889,2717.5
833,0,1,2,17.3853,2699.13
899,0,1,2,17.3589,2559.93
900,0,1,2,17.3414,2465.93
901,0,1,2,17.3355,2435.6
902,0,1,2,17.3194,2352.54
904,0,1,2,17.3066,2283.59
925,0,1,2,17.2861,2168.49
2019,0,1,2,17.2799,2138.1
929,0,1,2,17.2795,2136.11
938,0,1,2,17.2703,2078.54
939,0,1,2,17.2499,1972.83
301,0,1,3,17.6504,4141.07,0.057,248.617,0.41,4
303,0,1,3,17.6317,4031.05
296,0,1,3,17.6183,3958.96
305,0,1,3,17.6067,3889.62
297,0,1,3,17.5862,3781.87
295,0,1,3,17.5753,3720.52
338,0,1,3,17.5619,3646.02
339,0,1,3,17.5565,3609.02
775,0,1,4,17.7653,4719.25,0.0545,237.713,0.28,5
1763,0,1,4,17.7469,4611.73
1764,0,1,4,17.741,4577.33
315,0,1,4,17.7334,4535.51
308,0,1,4,17.7217,4470.69
299,0,1,4,17.7212,4468.22
300,0,1,4,17.7109,4413.7
301,0,1,4,17.7074,4389.68
245,0,1,5,18.034,6109.87,0.0846667,369.29,0,6
246,0,1,5,18.0219,6046.37
257,0,1,5,18.0038,5946.28
265,0,1,5,17.9918,5887.84
251,0,1,5,17.9747,5796.24
278,0,1,5,17.9522,5674.97
279,0,1,5,17.9462,5641.37
286,0,1,5,17.9292,5561.03
287,0,1,5,17.9086,5453.95
298,0,1,5,17.8781,5286.96
299,0,1,5,17.8657,5212.86
308,0,1,5,17.8652,5210.4
315,0,1,5,17.8541,5147.71
1764,0,1,5,17.8463,5105.26
1763,0,1,5,17.8395,5067.73
775,0,1,5,17.8198,4956.96
67,0,1,6,18.2141,7026.64,0.0506667,220.993,0.27,7
244,0,1,6,18.1431,6622.03
1536,0,1,6,18.131,6547.79
245,0,1,6,18.1187,6479.16
1995,0,1,7,18.7405,10025.3,0.042,183.191,0.02,8
1993,0,1,7,18.7321,9984.68
1994,0,1,7,18.7279,9963.19
562,0,1,7,18.719,9916.72
563,0,1,7,18.7136,9890.85
564,0,1,7,18.7084,9862.53
557,0,1,7,18.7044,9831.99
561,0,1,7,18.6977,9785.5
628,0,1,7,18.6935,9760.2
609,0,1,7,18.68,9682.34
423,0,1,7,18.6741,9626.02
419,0,1,7,18.6687,9591.07
418,0,1,7,18.6514,9497.79
2139,0,1,7,18.647,9474.06
2138,0,1,7,18.6285,9372.13
411,0,1,7,18.6153,9298.93
412,0,1,7,18.6126,9279.89
398,0,1,7,18.5998,9208.19
397,0,1,7,18.5881,9143.33
389,0,1,7,18.5779,9087.12
388,0,1,7,18.5526,8955.48
2132,0,1,7,18.5224,8789.42
328,0,1,7,18.5017,8677.3
2115,0,1,7,18.4908,8620.4
329,0,1,7,18.4857,8594.73
2116,0,1,7,18.4785,8559.17
327,0,1,7,18.4637,8479.33
324,0,1,7,18.4595,8457.28
83,0,1,7,18.4593,8455.29
82,0,1,7,18.4348,8302.32
76,0,1,7,18.4153,8196.06
75,0,1,7,18.385,8015.24
65,0,1,7,18.3385,7747.98
68,0,1,7,18.3254,7674.53
67,0,1,7,18.2648,7247.63
1073,0,1,8,18.8877,10732,0.037,161.383,0.04,9
1057,0,1,8,18.8714,10647.2
1042,0,1,8,18.8655,10618.1
2030,0,1,8,18.8577,10577.7
1011,0,1,8,18.8575,10576.7
1547,0,1,8,18.8437,10508.6
1546,0,1,8,18.8365,10474.2
975,0,1,8,18.8324,10453
2026,0,1,8,18.8249,10414.6
